2025-04-02 15:41:30,241 - SuperEnsemble - INFO - Запуск генетической оптимизации весов
2025-04-02 15:41:30,257 - SuperEnsemble - INFO - Поколение 1/50: Новый лучший результат = 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Оптимизация завершена. Лучшая точность: 1.0000
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Топ-5 моделей по весам: NeuralNet_13: 0.0568, NeuralNet_16: 0.0582, NeuralNet_19: 0.0584, NeuralNet_2: 0.0592, NeuralNet_10: 0.0606
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - Мета-модель обучена успешно
2025-04-02 15:41:30,830 - SuperEnsemble - INFO - SuperEnsemble обучен успешно
2025-04-02 15:41:30,830 - OptimalClassifier - INFO - Оценка SuperEnsemble на тестовой выборке
2025-04-02 15:42:31,579 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.3: точность = 0.9792 (±0.0019)
2025-04-02 15:42:31,775 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.4: точность = 0.9815 (±0.0019)
2025-04-02 15:42:31,997 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.4: точность = 0.9738 (±0.0044)
2025-04-02 15:42:32,252 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.5: точность = 0.9823 (±0.0029)
2025-04-02 15:42:32,490 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.5: точность = 0.9761 (±0.0044)
2025-04-02 15:42:32,743 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.6: точность = 0.9776 (±0.0029)
2025-04-02 15:42:32,989 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.6: точность = 0.9769 (±0.0050)
2025-04-02 15:42:33,195 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.7: точность = 0.9776 (±0.0039)
2025-04-02 15:42:33,455 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.7: точность = 0.9815 (±0.0019)
2025-04-02 15:42:33,712 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.8: точность = 0.9792 (±0.0050)
2025-04-02 15:42:34,003 - OptimalClassifier - INFO - Модель Random Forest, шум 'gaussian' уровня 0.8: точность = 0.9761 (±0.0029)
2025-04-02 15:42:34,012 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.0: точность = 0.9699 (±0.0000)
2025-04-02 15:42:34,036 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.1: точность = 0.9691 (±0.0011)
2025-04-02 15:42:34,050 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.1: точность = 0.9668 (±0.0022)
2025-04-02 15:42:34,102 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.2: точность = 0.9637 (±0.0055)
2025-04-02 15:42:34,145 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.2: точность = 0.9599 (±0.0029)
2025-04-02 15:42:34,192 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.2: точность = 0.9576 (±0.0039)
2025-04-02 15:42:34,255 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.3: точность = 0.9468 (±0.0098)
2025-04-02 15:42:34,319 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.4: точность = 0.9545 (±0.0058)
2025-04-02 15:42:34,397 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.4: точность = 0.9491 (±0.0033)
2025-04-02 15:42:34,476 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.5: точность = 0.9398 (±0.0057)
2025-04-02 15:42:34,571 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.5: точность = 0.9491 (±0.0033)
2025-04-02 15:42:34,665 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.6: точность = 0.9429 (±0.0048)
2025-04-02 15:42:34,792 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.6: точность = 0.9306 (±0.0115)
2025-04-02 15:42:34,903 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.7: точность = 0.9306 (±0.0050)
2025-04-02 15:42:35,029 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.7: точность = 0.9329 (±0.0068)
2025-04-02 15:42:35,156 - OptimalClassifier - INFO - Модель SVM, шум 'gaussian' уровня 0.8: точность = 0.9275 (±0.0048)
